SYMBOL,AVG_30D_VOLUME
GIRIRAJ,16500.0
GJL,4000.0
GKENERGY,404594.0
GKSL,260705.0
GKWLIMITED,603.0
GLAND,266828.0
GLAXO,118467.0
GLENMARK,371153.0
GLFL,6538.0
GLOBAL,22487.0
GLOBALE,13856.0
GLOBALPET,10500.0
GLOBALVECT,6227.0
GLOBE,1564411.0
GLOBECIVIL,31759.0
GLOBUSSPR,52674.0
GLOSTERLTD,815.0
GLOTTIS,45762.0
GMBREW,20740.0
GMDCLTD,2867677.0
GMMPFAUDLR,210622.0
GMRAIRPORT,13437582.0
GMRP&UI,329393.0
GNA,225412.0
GNFC,336144.0
GNRL,21577.0
GOACARBON,12529.0
GOCLCORP,53985.0
GOCOLORS,636894.0
GODAVARIB,65132.0
GODFRYPHLP,406755.0
GODIGIT,219292.0
GODREJAGRO,78842.0
GODREJCP,674686.0
GODREJIND,48728.0
GODREJPROP,585747.0
GOKEX,173441.0
GOKUL,136006.0
GOKULAGRO,464920.0
GOLD1,867928.0
GOLD360,6031.0
GOLDADD,89331.0
GOLDAXIS,514382.0
GOLDBEES,12123978.0
GOLDBETA,164060.0
GOLDBND,1823.0
GOLDCASE,5011767.0
GOLDENTOBC,2128.0
GOLDETF,850226.0
GOLDIAM,1046622.0
GOLDIETF,4106249.0
GOLDKART,625.0
GOLDSTAR,33750.0
GOLDTECH,17668.0
GOODLUCK,74400.0
GOODYEAR,19773.0
GOPAL,104681.0
GOYALALUM,56715.0
GOYALSALT,3000.0
GPECO,3600.0
GPIL,1400568.0
GPPL,1042388.0
GPTHEALTH,710930.0
GPTINFRA,89877.0
GRADIENTE,197341.0
GRANDOAK,11013.0
GRANULES,693474.0
GRAPHITE,518920.0
GRASIM,309447.0
GRAUWEIL,305424.0
GRAVISSHO,209.0
GRAVITA,367160.0
GRCL,750.0
GREAVESCOT,967530.0
GREENCHEF,12000.0
GREENLAM,18350.0
GREENLEAF,2000.0
GREENPANEL,46478.0
GREENPLY,106916.0
GREENPOWER,1431147.0
GRETEX,91500.0
GRINDWELL,23951.0
GRINFRA,12652.0
GRMOVER,677064.0
GROBTEA,126.0
GROWW,21037350.0
GROWWCAPM,353698.0
GROWWCHEM,53155.0
GROWWDEFNC,278236.0
GROWWEV,434214.0
GROWWGOLD,561573.0
GROWWHOSPI,322163.0
GROWWLIQID,165533.0
GROWWLOVOL,31498.0
GROWWMC150,2360.0
GROWWMETAL,322371.0
GROWWMOM50,388476.0
GROWWN200,101461.0
GROWWNET,275370.0
